image_name,image_path,mask_path,height,width,total_pixels,positive_pixels,positive_ratio
1118,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1118.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1118.png,2503,2400,6007200,1627752,0.2709668397922493
1681,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1681.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1681.png,4892,4020,19665840,5303297,0.2696705047940998
1695,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1695.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1695.png,4892,4020,19665840,5101539,0.25941119219926534
1691,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1691.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1691.png,4892,4020,19665840,6760396,0.34376339886829144
1685,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1685.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1685.png,4020,4892,19665840,1942730,0.09878703376006313
1134,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1134.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1134.png,2935,3000,8805000,1398064,0.15878069278818852
1652,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1652.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1652.png,4892,4020,19665840,7332213,0.3728400617517482
1646,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1646.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1646.png,4892,4020,19665840,4054513,0.2061703441093795
1120,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1120.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1120.png,2945,2987,8796715,2104760,0.2392665898576912
1108,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1108.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1108.png,2987,2725,8139575,2067032,0.2539483941114862
1493,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1493.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1493.png,2427,2268,5504436,1807416,0.328356256662808
1487,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1487.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1487.png,2951,3000,8853000,2106702,0.2379647577092511
1450,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1450.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1450.png,2957,2493,7371801,2268173,0.30768234248320053
1336,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1336.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1336.png,2952,2993,8835336,2846386,0.32215933836585275
1322,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1322.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1322.png,2957,2997,8862129,1372217,0.15484055806454633
1444,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1444.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1444.png,2722,2572,7000984,2353302,0.33613874849592573
1478,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1478.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1478.png,2398,2254,5405092,1899872,0.35149669977865317
1281,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1281.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1281.png,2906,2408,6997648,2275495,0.3251799747572327
1295,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1295.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1295.png,2949,3000,8847000,1467247,0.16584684073697298
1524,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1524.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1524.png,2986,2739,8178654,2242256,0.2741595377430076
1242,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1242.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1242.png,2945,2793,8225385,1355471,0.1647911921448054
1256,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1256.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1256.png,1110,1233,1368630,209579,0.15313050276553927
1530,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1530.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1530.png,2930,2773,8124890,2208870,0.271864603705404
1518,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1518.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1518.png,2931,3000,8793000,1460670,0.16611736608665983
1083,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1083.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1083.png,2989,2743,8198827,2103558,0.2565681651777748
1097,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1097.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1097.png,2949,3000,8847000,1956231,0.22111800610376398
1040,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1040.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1040.png,2948,2775,8180700,1886144,0.2305602210079822
1054,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1054.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1054.png,2808,2458,6902064,1934020,0.2802089346027507
1068,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1068.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1068.png,2953,3000,8859000,1824625,0.2059628626255785
1069,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1069.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1069.png,2980,3001,8942980,1772278,0.1981753285817479
1055,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1055.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1055.png,2949,2989,8814561,2176040,0.24686878904122395
1041,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1041.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1041.png,2939,3000,8817000,1729640,0.19617103323125779
1096,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1096.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1096.png,2374,2048,4861952,1348615,0.27738138920334876
1082,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1082.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1082.png,2506,2356,5904136,1919688,0.32514291676208
1519,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1519.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1519.png,2666,2511,6694326,2111638,0.31543698349916033
1257,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1257.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1257.png,2937,2997,8802189,1271228,0.14442180234939286
1531,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1531.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1531.png,2974,2631,7824594,1673018,0.21381531105639476
1525,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1525.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1525.png,2945,2621,7718845,1979024,0.25638861772713406
1243,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1243.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1243.png,2977,2996,8919092,2316074,0.25967598495452227
1294,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1294.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1294.png,2937,3000,8811000,1638608,0.18597298831006695
1280,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1280.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1280.png,2958,2630,7779540,1536629,0.19752183291042916
1479,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1479.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1479.png,2942,2427,7140234,1662379,0.2328185602880802
1323,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1323.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1323.png,2979,2609,7772211,1715555,0.22072933943764522
1445,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1445.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1445.png,1737,2253,3913461,532948,0.1361832914650229
1451,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1451.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1451.png,2945,3000,8835000,2325899,0.263259649122807
1337,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1337.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1337.png,2937,3000,8811000,1284856,0.1458240835319487
1486,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1486.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1486.png,2939,3000,8817000,2454362,0.2783670182601792
1492,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1492.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1492.png,2947,3000,8841000,2784912,0.3149996606718697
1109,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1109.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1109.png,2995,2988,8949060,1861604,0.20802229507903625
1647,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1647.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1647.png,4020,4892,19665840,6422399,0.3265763882956436
1121,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1121.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1121.png,2930,2692,7887560,1746089,0.22137251570827987
1135,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1135.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1135.png,2945,3000,8835000,2579420,0.2919547255234861
1653,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1653.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1653.png,4892,4020,19665840,5407892,0.2749891181866628
1684,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1684.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1684.png,4892,4020,19665840,4995932,0.25404111901652815
1690,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1690.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1690.png,4892,4020,19665840,5144038,0.2615722491386079
1686,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1686.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1686.png,4892,4020,19665840,3562883,0.18117115770290004
1692,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1692.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1692.png,4020,4892,19665840,7595837,0.3862452353929453
1123,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1123.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1123.png,2988,2519,7526772,2110278,0.2803695927018913
1645,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1645.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1645.png,4892,4020,19665840,4698479,0.23891575442493176
1651,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1651.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1651.png,4892,4020,19665840,4938386,0.25111492822071163
1137,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1137.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1137.png,2278,2301,5241678,1327229,0.253206892907195
1679,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1679.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1679.png,4892,4020,19665840,3064082,0.15580732885043302
1484,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1484.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1484.png,2630,2584,6795920,1410980,0.20762163180261098
1490,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1490.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1490.png,2320,2306,5349920,1887568,0.35282172443700094
1447,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1447.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1447.png,2611,2227,5814697,1236246,0.21260712295068857
1321,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1321.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1321.png,2939,3000,8817000,1153526,0.13082976068957694
1335,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1335.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1335.png,2994,2588,7748472,1617472,0.20874722138764906
1453,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1453.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1453.png,2319,2384,5528496,1507054,0.27259746592925094
1309,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1309.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1309.png,2939,3000,8817000,1473438,0.16711330384484518
1296,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1296.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1296.png,2990,2993,8949070,2573410,0.287561724290904
1282,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1282.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1282.png,2453,2443,5992679,1631294,0.2722144803684629
1533,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1533.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1533.png,2854,2344,6689776,1462428,0.21860642269636532
1255,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1255.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1255.png,2999,2996,8985004,2215845,0.2466159169211277
1241,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1241.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1241.png,2667,2589,6904863,1971319,0.285497192341108
1527,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1527.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1527.png,2943,3000,8829000,1670793,0.18923921168875296
1269,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1269.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1269.png,2792,2713,7574696,1787661,0.23600432281374725
1094,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1094.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1094.png,2533,2396,6069068,1965825,0.3239088769478279
1080,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1080.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1080.png,2804,2368,6639872,2355137,0.3546961447449589
1057,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1057.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1057.png,2588,2497,6462236,1292212,0.19996360392904253
1043,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1043.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1043.png,2933,3000,8799000,2096001,0.2382090010228435
1042,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1042.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1042.png,2915,3000,8745000,2475398,0.28306437964551173
1056,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1056.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1056.png,2493,2573,6414489,2775223,0.43264911671062184
1081,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1081.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1081.png,2930,2600,7618000,2118023,0.2780287477028091
1095,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1095.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1095.png,2941,3000,8823000,1385213,0.15700022668026747
1268,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1268.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1268.png,2939,3000,8817000,1811239,0.2054257684019508
1240,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1240.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1240.png,2854,2791,7965514,1419065,0.17815108981040018
1526,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1526.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1526.png,2933,3000,8799000,1879049,0.21355256279122628
1532,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1532.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1532.png,2941,2730,8028930,1900930,0.2367600664098454
1254,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1254.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1254.png,2735,2421,6621435,1907987,0.28815309672299133
1283,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1283.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1283.png,2943,3000,8829000,1902899,0.21552825914599616
1297,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1297.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1297.png,2935,2985,8760975,1816385,0.20732681008677686
1308,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1308.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1308.png,2606,2497,6507182,1686464,0.25916963748670313
1334,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1334.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1334.png,2685,2674,7179690,1713684,0.23868495714996052
1452,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1452.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1452.png,2903,2566,7449098,1935139,0.25978165410093945
1446,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1446.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1446.png,2873,2500,7182500,2121511,0.29537222415593456
1320,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1320.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1320.png,2951,2879,8495929,1622178,0.19093591766127047
1491,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1491.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1491.png,2603,2516,6549148,1956993,0.2988164261977283
1485,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1485.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1485.png,2568,2110,5418480,1873138,0.34569436447121704
1678,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1678.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1678.png,4020,4892,19665840,5862393,0.29810030997913134
1650,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1650.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1650.png,4892,4020,19665840,5126489,0.26067988959535926
1136,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1136.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1136.png,2537,2501,6345037,1681387,0.26499246576497504
1122,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1122.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1122.png,2986,2995,8943070,1615406,0.18063215428258975
1644,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1644.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1644.png,4892,4020,19665840,4560441,0.2318965780256526
1693,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1693.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1693.png,4020,4892,19665840,7302399,0.37132403192540975
1687,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1687.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1687.png,4020,4892,19665840,4753493,0.24171319404612263
1649,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1649.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1649.png,4892,4020,19665840,4760169,0.24205266594256844
1661,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1661.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1661.png,4892,4020,19665840,5149233,0.26183641278480857
1107,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1107.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1107.png,2945,3000,8835000,2066814,0.23393480475382003
1113,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1113.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1113.png,2939,3000,8817000,1984681,0.22509708517636384
1675,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1675.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1675.png,4892,4020,19665840,4847444,0.2464905643491455
1488,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1488.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1488.png,2937,2509,7368933,2662888,0.3613668356056433
1339,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1339.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1339.png,2933,2987,8760871,2111938,0.2410648438950876
1305,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1305.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1305.png,2810,2808,7890480,2609015,0.33065352171224055
1463,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1463.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1463.png,2929,2735,8010815,2108700,0.2632316437216438
1477,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1477.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1477.png,2947,2452,7226044,1298640,0.17971659181704402
1311,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1311.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1311.png,2945,3000,8835000,1853063,0.20974114318053197
1259,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1259.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1259.png,2527,2443,6173461,1833407,0.29698203325492784
1271,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1271.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1271.png,2549,2096,5342704,1762983,0.3299795384509417
1517,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1517.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1517.png,2914,2571,7491894,1999520,0.26689112259196407
1503,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1503.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1503.png,2815,2464,6936160,2318868,0.33431581739752253
1265,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1265.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1265.png,1149,1225,1407525,250306,0.17783414148949397
1098,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1098.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1098.png,2933,3000,8799000,1852154,0.21049596545061938
1073,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1073.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1073.png,2945,2992,8811440,1997867,0.22673558464904714
1067,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1067.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1067.png,2949,3000,8847000,1815500,0.20521080592291172
1701,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1701.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1701.png,4892,4020,19665840,4001850,0.20349245188611317
1066,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1066.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1066.png,2992,2991,8949072,1623456,0.18141054178578517
1700,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1700.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1700.png,4892,4020,19665840,3243676,0.16493961102093782
1072,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1072.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1072.png,1341,1521,2039661,441384,0.21640066658135837
1099,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1099.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1099.png,2978,2542,7570076,2436968,0.321921206603474
1502,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1502.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1502.png,2608,2495,6506960,2263003,0.34778191352029214
1264,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1264.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1264.png,2994,2600,7784400,2009141,0.2580983762396588
1270,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1270.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1270.png,2949,3000,8847000,2395775,0.27080083644173164
1516,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1516.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1516.png,2732,2411,6586852,2107214,0.31991215226939973
1258,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1258.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1258.png,2743,2312,6341816,1976159,0.31160774768615174
1476,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1476.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1476.png,2034,1814,3689676,706515,0.1914842929297857
1310,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1310.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1310.png,2894,2761,7990334,1974618,0.24712583979593344
1304,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1304.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1304.png,2240,2377,5324480,1452433,0.2727840089548651
1462,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1462.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1462.png,2466,2358,5814828,1757834,0.3023019769458357
1338,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1338.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1338.png,3001,2689,8069689,1910844,0.23679276859368434
1489,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1489.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1489.png,2989,2990,8937110,2323434,0.2599759877633821
1112,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1112.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1112.png,2961,2761,8175321,2081795,0.25464382377156813
1674,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1674.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1674.png,4892,4020,19665840,5196379,0.2642337677922733
1660,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1660.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1660.png,4020,4892,19665840,6856023,0.348625993092591
1106,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1106.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1106.png,2843,2536,7209848,1681160,0.23317551216058924
